FirstToken,Checkpoint,GermanLogit,EnglishLogit,GermanLogitAblated,EnglishLogitAblated
512,0,0.34641891717910767,-0.32987725734710693,0.34600919485092163,-0.3292090594768524
8215,0,-0.2967483699321747,0.42114320397377014,-0.29056647419929504,0.4203493893146515
4151,0,0.05880243703722954,-0.4277084767818451,0.0514865443110466,-0.4061008393764496
67,0,0.17482683062553406,0.748599648475647,0.17528624832630157,0.7493564486503601
77,0,-0.18085147440433502,0.7661136388778687,-0.1786613166332245,0.7644240260124207
588,0,-0.7948326468467712,0.4782099425792694,-0.7940223217010498,0.4821556806564331
594,0,0.022676460444927216,-0.9816619157791138,0.01531511452049017,-0.9896142482757568
4200,0,-0.28184378147125244,0.008113599382340908,-0.271971195936203,-0.004495185799896717
659,0,0.973249077796936,0.41514554619789124,0.9730638265609741,0.4193425178527832
717,0,0.03256494924426079,0.5947216749191284,0.031665824353694916,0.5705575942993164
