FirstToken,Checkpoint,GermanLogprob,EnglishLogprob,GermanLogprobAblated,EnglishLogprobAblated
512,116,-1.945022702217102,-10.684531211853027,-1.9444149732589722,-7.767961025238037
8215,116,-2.945496082305908,-5.995028495788574,-3.6382832527160645,-4.8453521728515625
4151,116,-1.6260266304016113,-16.082639694213867,-2.316594123840332,-12.515875816345215
67,116,-6.946606159210205,-15.832141876220703,-7.077972412109375,-14.836923599243164
77,116,-8.407629013061523,-10.960027694702148,-8.330558776855469,-10.144044876098633
588,116,-2.899249792098999,-5.393133640289307,-3.0736961364746094,-4.898106098175049
594,116,-2.53082537651062,-6.769809246063232,-3.2374932765960693,-5.129096984863281
4200,116,-2.501668691635132,-10.90322208404541,-2.950321912765503,-7.805027484893799
659,116,-2.2146098613739014,-6.153806209564209,-2.0827298164367676,-4.91262674331665
717,116,-5.2384934425354,-12.199625015258789,-5.380478382110596,-10.553699493408203
246,116,-1.8783923387527466,-12.00864315032959,-2.6548943519592285,-10.353696823120117
6398,116,-3.616816520690918,-7.954196453094482,-4.063896656036377,-7.722541332244873
271,116,-3.3026201725006104,-13.556010246276855,-4.8154826164245605,-10.640419960021973
275,116,-1.8916714191436768,-7.770796298980713,-2.737475872039795,-5.78727912902832
285,116,-3.064093589782715,-12.69395923614502,-3.077706813812256,-8.932509422302246
287,116,-7.801829814910889,-11.884904861450195,-9.160265922546387,-10.65468978881836
309,116,-2.4907283782958984,-11.136679649353027,-3.292330741882324,-9.225330352783203
311,116,-6.4541544914245605,-17.469541549682617,-7.648825645446777,-14.601557731628418
312,116,-6.174360275268555,-16.424707412719727,-7.781749248504639,-15.633380889892578
320,116,-2.664804220199585,-13.022570610046387,-3.678135395050049,-10.749756813049316
322,116,-4.639522075653076,-6.043676853179932,-5.180976390838623,-5.663785457611084
323,116,-0.9349427819252014,-12.239062309265137,-2.600435733795166,-7.6939826011657715
359,116,-3.8982701301574707,-16.141645431518555,-4.588979244232178,-12.069189071655273
367,116,-1.837795615196228,-7.048760890960693,-3.223130226135254,-5.633227825164795
417,116,-0.2228672355413437,-14.486112594604492,-0.5355249047279358,-9.972274780273438
430,116,-2.9101688861846924,-11.446730613708496,-2.6429896354675293,-10.001495361328125
990,116,-2.6366121768951416,-11.078883171081543,-3.612534761428833,-7.751285076141357
479,116,-2.625720262527466,-15.539769172668457,-2.2425100803375244,-12.284222602844238
512,117,-1.5680721998214722,-9.836081504821777,-1.4787402153015137,-7.480839252471924
8215,117,-3.2536191940307617,-6.799948692321777,-3.9605793952941895,-5.53179931640625
4151,117,-1.9006142616271973,-16.157133102416992,-2.2407548427581787,-12.944145202636719
67,117,-7.165205955505371,-14.674721717834473,-6.9942169189453125,-13.911574363708496
77,117,-8.452062606811523,-11.0446138381958,-8.367459297180176,-10.767815589904785
588,117,-3.0637621879577637,-5.43653678894043,-3.2467849254608154,-5.0622100830078125
594,117,-2.26103138923645,-6.3448967933654785,-2.720165252685547,-4.734139919281006
4200,117,-1.3229931592941284,-11.611739158630371,-2.1747024059295654,-8.936310768127441
659,117,-3.1653544902801514,-5.63156795501709,-2.8394408226013184,-4.434239864349365
717,117,-5.025693893432617,-12.090912818908691,-5.162525653839111,-10.296525955200195
246,117,-1.8741005659103394,-13.937264442443848,-2.438441514968872,-12.2870454788208
6398,117,-3.9102160930633545,-8.390374183654785,-4.324879169464111,-8.340841293334961
271,117,-2.9355926513671875,-13.031831741333008,-4.632452964782715,-10.322866439819336
275,117,-1.7881766557693481,-7.899444580078125,-2.5053815841674805,-6.082808017730713
285,117,-2.746058225631714,-12.090771675109863,-2.6269748210906982,-8.469901084899902
287,117,-4.9255900382995605,-11.6778564453125,-6.661900520324707,-9.975515365600586
309,117,-2.7184722423553467,-10.681071281433105,-3.773568630218506,-8.526798248291016
311,117,-6.367930889129639,-16.38416862487793,-7.651741981506348,-13.68683910369873
312,117,-6.798667907714844,-15.151450157165527,-8.226696968078613,-14.274070739746094
320,117,-3.136514186859131,-13.540064811706543,-4.418202877044678,-11.526168823242188
322,117,-3.8872251510620117,-5.777308940887451,-4.805387020111084,-5.719568729400635
323,117,-1.5441036224365234,-10.682841300964355,-3.5836431980133057,-7.273414134979248
359,117,-3.883819103240967,-15.322449684143066,-4.4216742515563965,-11.787538528442383
367,117,-2.712414503097534,-6.700220584869385,-3.6954946517944336,-5.5245041847229
417,117,-0.7040770053863525,-11.477663040161133,-1.3718130588531494,-8.108602523803711
430,117,-1.921388864517212,-11.245326042175293,-1.651615858078003,-9.29869270324707
990,117,-3.4715471267700195,-10.843790054321289,-3.904555559158325,-8.370820045471191
479,117,-3.4077861309051514,-13.618112564086914,-3.304028272628784,-11.124167442321777
512,118,-2.035959243774414,-9.716480255126953,-2.0150845050811768,-7.506359577178955
8215,118,-3.172477960586548,-6.225919246673584,-3.970734119415283,-5.103982448577881
4151,118,-1.0726537704467773,-15.59035873413086,-1.5605535507202148,-12.3031005859375
67,118,-7.148260116577148,-14.9843111038208,-6.895429611206055,-13.669673919677734
77,118,-7.8553361892700195,-11.30124568939209,-7.364174842834473,-10.51364803314209
588,118,-3.7614331245422363,-5.208737850189209,-4.18087100982666,-4.403775691986084
594,118,-2.4009644985198975,-6.554372310638428,-3.0764315128326416,-4.845743179321289
4200,118,-3.4663212299346924,-10.912260055541992,-3.892332077026367,-7.511877059936523
659,118,-2.7163467407226562,-5.777044773101807,-2.5008621215820312,-4.622021198272705
717,118,-4.984825611114502,-10.62397289276123,-5.034324645996094,-8.898670196533203
246,118,-1.554564118385315,-12.160353660583496,-2.26308536529541,-10.638772010803223
6398,118,-3.450728178024292,-7.914244174957275,-3.8140177726745605,-7.520497798919678
271,118,-3.0748214721679688,-12.96426773071289,-4.3140106201171875,-10.688864707946777
275,118,-1.702807903289795,-7.469584941864014,-2.4076414108276367,-5.433034420013428
285,118,-2.8858635425567627,-11.634015083312988,-3.2635655403137207,-7.852819442749023
287,118,-6.667995929718018,-11.358793258666992,-7.879092216491699,-9.76204776763916
309,118,-2.2865564823150635,-10.774165153503418,-2.9360015392303467,-8.62388801574707
311,118,-5.22808837890625,-18.318784713745117,-6.5355448722839355,-14.96224594116211
312,118,-6.268931865692139,-15.369513511657715,-7.6892828941345215,-14.731962203979492
320,118,-2.8042571544647217,-13.980961799621582,-3.874776601791382,-11.924782752990723
322,118,-4.279256343841553,-6.322303295135498,-4.8013129234313965,-6.189549922943115
323,118,-1.6854119300842285,-10.282685279846191,-3.972490072250366,-5.887579441070557
359,118,-4.187618255615234,-15.635917663574219,-4.5899481773376465,-11.4281005859375
367,118,-1.7381591796875,-6.749157428741455,-2.8260650634765625,-5.203569412231445
417,118,-0.5636371970176697,-11.050949096679688,-1.528442621231079,-7.339693546295166
430,118,-2.6638143062591553,-12.00045108795166,-2.3359029293060303,-10.113890647888184
990,118,-2.9777209758758545,-12.394052505493164,-3.524587869644165,-9.547721862792969
479,118,-2.605342388153076,-14.61201286315918,-2.297741651535034,-11.47802734375
512,119,-1.6196379661560059,-9.7706880569458,-1.9288654327392578,-7.203856468200684
8215,119,-2.9925663471221924,-5.9136271476745605,-3.768021821975708,-4.725747108459473
4151,119,-1.366895079612732,-15.904144287109375,-2.185917854309082,-12.193900108337402
67,119,-8.457840919494629,-16.50588035583496,-8.438363075256348,-15.35400104522705
77,119,-7.167548656463623,-11.575676918029785,-7.0381011962890625,-11.04073429107666
588,119,-2.6744415760040283,-5.29459285736084,-3.185330629348755,-4.365156173706055
594,119,-2.700282573699951,-6.060351848602295,-3.4116759300231934,-4.4017438888549805
4200,119,-2.8670780658721924,-9.994330406188965,-3.391667366027832,-6.979468822479248
659,119,-3.058072328567505,-5.716272354125977,-2.639885902404785,-4.996431350708008
717,119,-4.950576305389404,-12.389416694641113,-4.846274375915527,-10.919633865356445
246,119,-1.7399334907531738,-12.805912971496582,-2.3021504878997803,-11.058469772338867
6398,119,-3.299936056137085,-7.820810317993164,-3.745028495788574,-7.478559970855713
271,119,-2.8253939151763916,-13.034664154052734,-4.048608779907227,-10.562321662902832
275,119,-1.7376821041107178,-7.652704238891602,-2.4980502128601074,-5.64344596862793
285,119,-2.157125234603882,-12.257025718688965,-2.696093797683716,-8.25040340423584
287,119,-5.980981349945068,-11.490598678588867,-7.428318977355957,-10.02225112915039
309,119,-3.0064308643341064,-10.53384017944336,-3.899672269821167,-8.914766311645508
311,119,-6.628701210021973,-18.111623764038086,-7.762456893920898,-14.993732452392578
312,119,-5.67125129699707,-15.989233016967773,-7.240053653717041,-15.235283851623535
320,119,-2.6772570610046387,-13.463345527648926,-3.7476203441619873,-11.06814193725586
322,119,-4.307407855987549,-5.707902908325195,-5.497539043426514,-5.51823091506958
323,119,-1.4634732007980347,-10.265155792236328,-3.715266704559326,-6.144298553466797
359,119,-4.670307159423828,-15.360047340393066,-5.259614944458008,-11.021455764770508
367,119,-1.7514300346374512,-7.286623477935791,-2.9907305240631104,-5.94994592666626
417,119,-0.5022586584091187,-12.880436897277832,-1.20367431640625,-8.657049179077148
430,119,-2.6405742168426514,-12.314179420471191,-2.377009153366089,-10.117840766906738
990,119,-2.9381346702575684,-11.194889068603516,-3.3571794033050537,-8.072501182556152
479,119,-2.475076913833618,-13.637354850769043,-2.3723249435424805,-10.525381088256836
512,120,-1.8305110931396484,-9.80560302734375,-2.0367565155029297,-6.882019519805908
8215,120,-2.574552059173584,-6.50503396987915,-3.310431480407715,-5.181854248046875
4151,120,-1.5863479375839233,-16.0010986328125,-2.385265827178955,-12.142370223999023
67,120,-6.934711933135986,-15.03359603881836,-6.802854537963867,-13.877195358276367
77,120,-8.121869087219238,-12.470149040222168,-7.814780235290527,-11.740674018859863
588,120,-3.083850383758545,-5.840530872344971,-3.6168859004974365,-5.041880130767822
594,120,-2.057790756225586,-6.847315311431885,-2.6194756031036377,-5.101327896118164
4200,120,-2.769587278366089,-10.774920463562012,-3.340773344039917,-7.541079521179199
659,120,-2.159332513809204,-6.033201694488525,-2.1218643188476562,-4.719120979309082
717,120,-5.083603858947754,-11.210322380065918,-5.499571323394775,-9.977508544921875
246,120,-1.8043651580810547,-13.667768478393555,-2.6029341220855713,-11.796652793884277
6398,120,-3.123399257659912,-7.818813323974609,-3.5546154975891113,-7.575786113739014
271,120,-3.3438329696655273,-13.342161178588867,-4.853447914123535,-11.221803665161133
275,120,-2.0116453170776367,-7.255979061126709,-2.8201959133148193,-5.4656195640563965
285,120,-1.6510430574417114,-12.336835861206055,-1.9731169939041138,-8.47587776184082
287,120,-5.785797119140625,-11.80227279663086,-6.890485763549805,-10.242941856384277
309,120,-2.71787428855896,-10.414352416992188,-3.714656352996826,-8.395524978637695
311,120,-6.842194080352783,-18.233304977416992,-7.637814998626709,-14.624892234802246
312,120,-5.759744644165039,-16.314104080200195,-7.080154895782471,-15.431854248046875
320,120,-2.6450936794281006,-13.60452651977539,-3.6927497386932373,-11.655580520629883
322,120,-4.4467926025390625,-6.322879314422607,-5.543261528015137,-6.167886734008789
323,120,-1.0819681882858276,-10.886655807495117,-3.067568302154541,-6.381989002227783
359,120,-4.591123580932617,-14.622314453125,-4.899216175079346,-10.24142074584961
367,120,-1.3479046821594238,-6.627331256866455,-2.3565828800201416,-4.999421119689941
417,120,-0.34816277027130127,-12.47228717803955,-0.9741824269294739,-8.061291694641113
430,120,-2.2316911220550537,-12.17248249053955,-1.906851887702942,-10.343345642089844
990,120,-2.560145854949951,-11.781708717346191,-3.1544718742370605,-8.055312156677246
479,120,-2.8299560546875,-15.00963306427002,-2.717888832092285,-11.967226028442383
512,121,-1.8359240293502808,-9.76988697052002,-2.0796544551849365,-7.017951488494873
8215,121,-3.2635064125061035,-7.029681205749512,-3.9480602741241455,-5.686339378356934
4151,121,-2.0731542110443115,-16.859960556030273,-2.7189624309539795,-13.325578689575195
67,121,-7.056479454040527,-14.8568754196167,-7.140520095825195,-13.442541122436523
77,121,-8.801122665405273,-11.453615188598633,-8.299661636352539,-10.771440505981445
588,121,-1.973673701286316,-6.01585054397583,-2.2955148220062256,-5.280580520629883
594,121,-2.371563673019409,-6.531624794006348,-2.900458335876465,-5.084153175354004
4200,121,-2.5666003227233887,-10.085244178771973,-3.468179225921631,-7.390359878540039
659,121,-1.9964649677276611,-5.628993511199951,-1.8181651830673218,-4.347382068634033
717,121,-5.342758655548096,-12.622499465942383,-5.561996936798096,-11.146584510803223
246,121,-1.7358155250549316,-12.084150314331055,-2.740067481994629,-10.534222602844238
6398,121,-3.608149290084839,-7.690240859985352,-4.017163276672363,-7.495697021484375
271,121,-2.8501687049865723,-13.412297248840332,-4.050064563751221,-11.11970043182373
275,121,-1.7926387786865234,-7.451438903808594,-2.735288619995117,-5.453495502471924
285,121,-2.119112491607666,-11.777752876281738,-2.2909698486328125,-8.436409950256348
287,121,-5.365267276763916,-11.617182731628418,-6.444161891937256,-10.001274108886719
309,121,-2.2788116931915283,-10.486459732055664,-3.137758731842041,-8.526116371154785
311,121,-5.825978755950928,-17.39881706237793,-7.100929260253906,-14.394645690917969
312,121,-6.467737197875977,-16.781518936157227,-8.037359237670898,-16.186872482299805
320,121,-2.101654052734375,-13.107624053955078,-3.2820241451263428,-10.933980941772461
322,121,-3.459625720977783,-5.553035259246826,-4.563561916351318,-5.631936073303223
323,121,-1.3154046535491943,-10.42623233795166,-3.404402017593384,-6.430121898651123
359,121,-4.648261070251465,-16.051708221435547,-4.928119659423828,-11.835241317749023
367,121,-2.5220396518707275,-6.817005634307861,-3.549102783203125,-5.35145902633667
417,121,-0.20778125524520874,-13.89494514465332,-0.8720322847366333,-9.082283973693848
430,121,-2.864513874053955,-10.917611122131348,-2.3619766235351562,-9.2032470703125
990,121,-2.8957481384277344,-11.327645301818848,-3.889862537384033,-8.149175643920898
479,121,-2.858022451400757,-14.684379577636719,-2.9153709411621094,-11.814682006835938
512,122,-1.8153676986694336,-9.278926849365234,-1.9744608402252197,-6.722877025604248
8215,122,-3.131969451904297,-6.245307922363281,-3.9324679374694824,-5.191253662109375
4151,122,-1.0231928825378418,-16.041959762573242,-1.641725778579712,-12.598401069641113
67,122,-7.573497295379639,-14.226082801818848,-7.689655780792236,-12.69517993927002
77,122,-8.08255672454834,-11.79244613647461,-7.6507887840271,-11.048869132995605
588,122,-2.866750717163086,-5.545166969299316,-3.325263500213623,-4.929009437561035
594,122,-2.9116384983062744,-6.514853477478027,-4.00706148147583,-4.844996929168701
4200,122,-2.7367897033691406,-9.142909049987793,-3.664612293243408,-6.421284198760986
659,122,-2.289656400680542,-6.242189884185791,-2.045433521270752,-5.334136962890625
717,122,-5.208230495452881,-12.304643630981445,-5.32255220413208,-10.804754257202148
246,122,-1.6033855676651,-12.633760452270508,-2.308759927749634,-11.081486701965332
6398,122,-3.510713815689087,-7.7029924392700195,-3.890920400619507,-7.491676330566406
271,122,-2.6897482872009277,-13.323234558105469,-3.8835432529449463,-11.106258392333984
275,122,-2.0993282794952393,-7.297332763671875,-3.188277006149292,-5.464766502380371
285,122,-3.730001211166382,-11.635517120361328,-3.5145256519317627,-8.035138130187988
287,122,-5.665970325469971,-11.073732376098633,-7.025027275085449,-9.781768798828125
309,122,-1.9932979345321655,-10.879984855651855,-3.0976545810699463,-8.805612564086914
311,122,-5.847067832946777,-16.362834930419922,-6.842963695526123,-13.606266975402832
312,122,-6.940939903259277,-14.922136306762695,-8.398336410522461,-14.413214683532715
